bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
t,w,12.43534672,x,s,p,f,p,b,c,g,f,v,o,9.956708076,p,h,w,w,21.22868313,b,t,f,f,w,p
t,n,10.33681261,k,y,e,f,w,b,c,w,n,c,t,7.899526222,e,w,w,w,25.02693522,,e,s,s,w,p
f,y,10.65842825,x,y,p,f,h,b,c,p,f,y,o,11.29536313,l,h,n,b,8.195580015,b,e,k,k,w,p
t,b,10.21903553,f,s,p,f,h,b,c,u,f,v,o,12.45449148,p,h,w,w,5.215367753,b,t,f,s,w,p
f,g,11.2773994,f,y,p,f,h,b,c,d,f,v,o,11.65531362,l,h,n,n,24.59016244,b,e,k,k,w,p
f,y,11.36019447,x,y,p,f,h,b,c,d,f,v,o,10.93360626,l,h,b,n,17.10277743,b,e,k,k,w,p
f,g,6.248497186,x,y,p,f,p,b,c,d,f,v,o,10.84407387,l,h,n,b,20.26428437,b,e,k,k,w,p
f,y,1.566206234,x,f,p,f,g,b,c,p,f,y,o,5.611261489,l,h,n,p,16.64541854,b,e,k,k,w,p
f,y,3.47049632,x,y,p,f,h,b,c,d,f,v,o,13.08845995,l,h,p,b,4.392202393,b,e,k,k,w,p
f,y,11.61248604,x,y,p,f,h,b,c,d,f,y,o,14.40528019,l,h,p,n,6.463415049,b,e,k,k,w,p
f,y,11.89570021,x,f,p,f,g,b,c,p,f,y,o,14.48950955,l,h,b,n,7.095652969,b,e,k,k,w,p
f,g,1.711020881,x,y,p,f,g,b,c,p,f,y,o,12.7741421,l,h,b,b,24.83075568,b,e,k,k,w,p
f,g,13.14087852,f,f,p,f,p,b,c,p,f,v,o,5.618284243,l,h,n,n,23.13881501,b,e,k,k,w,p
t,e,8.256838062,k,s,e,f,w,b,c,w,n,c,t,10.34069699,e,w,e,w,19.15069729,,e,s,s,w,p
t,n,8.500998648,f,y,e,f,e,b,c,w,n,c,t,5.145434557,e,w,e,w,13.15075775,,e,s,s,w,p
t,b,5.072111333,f,s,e,f,w,b,c,w,n,c,t,10.52476589,e,w,e,w,16.28956115,,e,s,s,w,p
f,y,9.968176505,x,y,p,f,g,b,c,d,f,v,o,7.796462297,l,h,b,b,17.64065239,b,e,k,k,w,p
t,g,10.60471345,f,f,e,f,u,b,c,d,n,v,o,7.884474848,p,n,p,p,24.30320375,b,t,s,s,w,p
f,y,3.967648172,f,f,p,f,p,b,c,p,f,y,o,5.264101744,l,h,n,n,9.588409927,b,e,k,k,w,p
f,g,8.748571887,f,y,p,f,h,b,c,g,f,y,o,5.423472687,l,h,p,p,19.61221139,b,e,k,k,w,p
t,g,4.338483589,x,s,p,f,p,b,c,g,f,v,o,4.59832687,p,h,w,w,16.97213489,b,t,f,f,w,p
f,g,3.35572287,f,f,p,f,p,b,c,p,f,v,o,11.4926269,l,h,p,p,14.86733208,b,e,k,k,w,p
f,y,3.665383263,x,f,p,f,h,b,c,d,f,y,o,7.555073972,l,h,p,b,5.01714839,b,e,k,k,w,p
f,y,4.309539319,f,f,p,f,p,b,c,g,f,v,o,9.060140297,l,h,n,p,9.073879526,b,e,k,k,w,p
f,n,7.180540707,x,y,p,f,b,n,c,l,f,v,o,8.7972245,e,w,w,w,3.217523409,,t,k,k,w,p
f,g,3.231480107,f,f,p,f,h,b,c,p,f,v,o,4.930302714,l,h,b,n,17.28559199,b,e,k,k,w,p
t,n,3.859538549,f,y,e,f,e,b,c,w,n,c,t,1.854508005,e,w,w,w,22.4967588,,e,s,s,w,p
t,e,3.065682659,f,y,e,f,p,b,c,d,n,v,o,7.613852823,p,k,g,p,11.20329775,b,t,s,s,w,p
f,g,4.852323421,f,y,p,f,g,b,c,g,f,y,o,11.46649103,l,h,p,b,9.237781995,b,e,k,k,w,p
f,y,11.40369589,x,y,p,f,h,b,c,p,f,v,o,13.12481294,l,h,p,p,11.94865618,b,e,k,k,w,p
f,g,3.762100803,f,f,p,f,p,b,c,d,f,y,o,4.72754539,l,h,n,n,9.582054522,b,e,k,k,w,p
t,e,8.467029089,f,f,e,f,n,b,c,d,n,v,o,8.447061812,p,n,p,w,4.728352066,b,t,s,s,w,p
f,y,5.405172535,x,y,p,f,h,b,c,p,f,v,o,12.31749471,l,h,p,b,16.83487501,b,e,k,k,w,p
f,y,4.159520816,f,f,p,f,p,b,c,p,f,y,o,5.893654808,l,h,b,b,15.25284377,b,e,k,k,w,p
f,g,10.51334125,f,f,p,f,p,b,c,p,f,v,o,7.11326125,l,h,p,n,6.948294616,b,e,k,k,w,p
f,y,12.73957135,f,y,p,f,g,b,c,d,f,y,o,10.06718648,l,h,n,b,3.552012875,b,e,k,k,w,p
f,g,10.33398672,x,y,p,f,h,b,c,d,f,v,o,7.879828901,l,h,b,b,20.11189083,b,e,k,k,w,p
t,w,10.34592326,b,y,p,f,w,b,c,m,n,v,t,6.242195143,p,r,w,w,3.848911795,b,e,s,s,w,p
f,y,10.46519135,f,f,p,f,p,b,c,p,f,y,o,3.739780038,l,h,p,p,5.068033246,b,e,k,k,w,p
f,n,1.223605133,x,y,p,f,b,n,c,d,f,v,o,1.70956911,e,w,p,w,9.117939332,,t,k,s,w,p
f,g,9.740196818,f,f,p,f,g,b,c,g,f,y,o,3.576647561,l,h,p,p,11.20645758,b,e,k,k,w,p
f,y,8.993569289,x,y,p,f,g,b,c,g,f,v,o,5.70603686,l,h,n,n,10.49382241,b,e,k,k,w,p
f,y,8.439831491,f,y,p,f,g,b,c,p,f,y,o,10.5148621,l,h,n,n,4.513714331,b,e,k,k,w,p
t,p,5.533261836,f,y,e,f,e,b,c,w,n,c,t,6.167091497,e,w,e,e,16.11704378,,e,s,s,w,p
t,w,1.91146559,x,s,p,f,h,b,c,g,f,s,o,12.69638393,p,h,w,w,5.578553591,b,t,s,s,w,p
f,g,3.896904153,f,y,p,f,h,b,c,g,f,y,o,4.772353733,l,h,n,p,24.29733483,b,e,k,k,w,p
f,g,9.790446131,x,y,p,f,h,b,c,p,f,v,o,8.377902883,l,h,b,b,9.518033366,b,e,k,k,w,p
f,y,2.831902197,x,f,p,f,p,b,c,g,f,v,o,3.213651537,l,h,n,p,17.7324449,b,e,k,k,w,p
t,b,12.35067313,f,s,p,f,w,b,c,u,f,s,o,2.892490384,p,h,w,w,19.78356336,b,t,f,s,w,p
f,g,7.105992283,x,f,p,f,g,n,c,d,c,v,o,5.410964354,p,k,w,w,24.11074961,b,e,s,s,w,p
f,y,1.636847897,x,f,p,f,g,b,c,p,f,y,o,3.915252231,l,h,n,n,13.42293622,b,e,k,k,w,p
f,g,2.399819712,f,y,p,f,p,b,c,g,f,y,o,7.345710367,l,h,b,p,3.74279071,b,e,k,k,w,p
f,y,12.33166738,f,y,p,f,h,b,c,p,f,y,o,8.928622547,l,h,n,n,5.934437442,b,e,k,k,w,p
f,r,6.204246758,x,y,e,f,p,n,c,d,n,y,o,3.646199001,f,h,w,w,10.40464911,,e,s,f,w,p
f,w,2.135281275,f,y,e,f,h,n,c,d,n,v,o,10.60617913,f,h,w,w,4.791127602,,e,s,f,w,p
f,y,10.46071747,x,f,p,f,h,b,c,d,f,v,o,9.070677744,l,h,n,b,11.60177523,b,e,k,k,w,p
f,y,12.5756041,f,y,p,f,h,b,c,p,f,y,o,7.578702724,l,h,b,n,16.38647043,b,e,k,k,w,p
f,y,9.168120779,f,y,p,f,p,b,c,g,f,y,o,4.431230573,l,h,n,p,23.7749301,b,e,k,k,w,p
f,e,4.74351728,x,y,p,f,b,n,c,p,y,v,o,10.04966754,e,w,p,w,19.87135835,,t,k,k,w,p
f,e,10.83794021,x,y,p,f,b,n,c,l,y,v,o,13.05762894,e,w,p,w,13.28965437,,t,k,k,w,p
f,g,2.768779387,x,y,p,f,h,b,c,d,f,y,o,14.13072551,l,h,b,b,15.05588407,b,e,k,k,w,p
f,y,6.057735716,x,y,p,f,g,b,c,g,f,v,o,11.96831801,l,h,n,b,21.17621563,b,e,k,k,w,p
f,g,6.005260236,f,f,p,f,h,b,c,d,f,y,o,6.468751387,l,h,b,n,24.68764232,b,e,k,k,w,p
f,g,1.900007187,x,y,p,f,g,b,c,g,f,y,o,13.75403034,l,h,n,b,13.75744193,b,e,k,k,w,p
f,y,4.346351866,x,y,p,f,g,b,c,d,f,v,o,14.88020448,l,h,p,p,24.33535704,b,e,k,k,w,p
f,y,4.216138235,f,f,p,f,h,b,c,p,f,y,o,7.042592273,l,h,n,b,25.25210385,b,e,k,k,w,p
t,e,7.530962853,f,s,e,f,w,b,c,w,n,c,t,10.89252333,e,w,w,e,23.29183839,,e,s,s,w,p
f,y,3.742108071,f,f,p,f,h,b,c,p,f,y,o,7.382473326,l,h,b,n,16.83791531,b,e,k,k,w,p
f,y,5.775254088,x,y,p,f,h,b,c,p,f,y,o,12.06402841,l,h,p,p,11.53385663,b,e,k,k,w,p
t,g,5.210062995,f,s,p,f,p,b,c,g,f,s,o,14.79408135,p,h,w,w,8.341626193,b,t,f,s,w,p
f,y,5.17256066,f,f,p,f,p,b,c,g,f,v,o,7.803405821,l,h,b,p,8.448658406,b,e,k,k,w,p
f,y,3.440902685,x,y,p,f,h,b,c,d,f,y,o,5.012889769,l,h,n,n,23.62487536,b,e,k,k,w,p
f,y,12.02665767,x,f,p,f,p,b,c,p,f,y,o,8.2776066,l,h,n,b,22.64514165,b,e,k,k,w,p
t,g,3.089211507,x,s,p,f,h,b,c,u,f,v,o,5.152127392,p,h,w,w,2.550320685,b,t,f,f,w,p
f,g,2.354559594,f,y,p,f,p,b,c,g,f,y,o,11.30803282,l,h,p,p,6.636895031,b,e,k,k,w,p
f,g,6.286957168,f,f,p,f,h,b,c,g,f,v,o,3.735096516,l,h,p,n,15.81425217,b,e,k,k,w,p
f,w,3.658983593,x,s,p,f,n,n,c,d,c,v,o,6.662754163,p,k,w,w,6.794165569,b,e,s,s,w,p
f,g,4.621361407,f,y,p,f,p,b,c,p,f,y,o,6.684184691,l,h,b,b,12.17668805,b,e,k,k,w,p
t,e,4.045528268,f,y,e,f,u,b,c,d,n,y,o,7.140601681,p,n,p,w,11.91075193,b,t,s,s,w,p
f,y,1.223025934,x,f,p,f,g,b,c,g,f,y,o,9.004751997,l,h,p,p,5.857162702,b,e,k,k,w,p
f,y,6.240707665,x,y,p,f,p,b,c,p,f,y,o,8.216658647,l,h,n,p,10.86717411,b,e,k,k,w,p
t,b,10.46953954,k,s,e,f,e,b,c,w,n,c,t,1.555222397,e,w,w,w,20.33944037,,e,s,s,w,p
f,y,7.690158322,f,f,p,f,h,b,c,g,f,v,o,8.100599264,l,h,b,p,25.13383135,b,e,k,k,w,p
f,y,6.82216618,f,f,p,f,g,b,c,d,f,v,o,7.935226386,l,h,p,p,16.01150986,b,e,k,k,w,p
f,y,3.279828256,x,y,p,f,g,b,c,g,f,y,o,12.43427492,l,h,b,b,15.10310236,b,e,k,k,w,p
f,n,1.474687772,x,f,e,f,w,n,w,l,n,v,o,11.59461315,e,w,w,n,14.23882941,b,e,s,f,w,p
t,e,11.86277617,x,y,e,f,e,b,c,w,n,c,t,2.62274541,e,w,e,e,19.50717771,,e,s,s,w,p
f,g,4.706252942,x,y,p,f,g,b,c,p,f,v,o,2.268416512,l,h,p,n,24.19123827,b,e,k,k,w,p
f,y,12.99058733,x,f,p,f,g,b,c,g,f,v,o,7.778303998,l,h,p,b,15.21369167,b,e,k,k,w,p
t,g,6.65964291,f,s,p,f,h,b,c,g,f,v,o,4.695890723,p,h,w,w,16.39168742,b,t,f,f,w,p
f,y,10.7450592,x,y,p,f,g,b,c,g,f,y,o,14.15065526,l,h,p,b,15.60569221,b,e,k,k,w,p
f,g,7.150671126,f,y,p,f,p,b,c,p,f,v,o,5.33260002,l,h,b,n,21.72677166,b,e,k,k,w,p
f,g,10.31658977,x,y,p,f,p,b,c,g,f,v,o,12.4817223,l,h,n,b,3.686545864,b,e,k,k,w,p
f,n,4.982111461,x,y,p,f,b,n,c,p,s,v,o,4.579710864,e,w,w,w,8.39470736,,t,s,k,w,p
t,b,5.715127582,k,s,e,f,w,b,c,w,n,c,t,11.64623881,e,w,e,w,23.17766793,,e,s,s,w,p
f,y,9.790811185,f,f,p,f,g,b,c,d,f,y,o,8.061824536,l,h,b,p,14.99901635,b,e,k,k,w,p
f,g,7.136889218,x,f,p,f,g,b,c,p,f,v,o,3.040726999,l,h,b,p,11.30671533,b,e,k,k,w,p
f,g,6.154261939,f,y,p,f,h,b,c,p,f,y,o,7.879613918,l,h,b,b,23.91671168,b,e,k,k,w,p
f,y,3.582698643,x,f,p,f,g,b,c,d,f,v,o,10.75998418,l,h,b,n,21.07083074,b,e,k,k,w,p
f,y,7.606511141,f,y,p,f,h,b,c,g,f,v,o,7.204594514,l,h,n,n,7.853336075,b,e,k,k,w,p
t,p,12.40175615,k,s,e,f,w,b,c,w,n,c,t,5.83493371,e,w,e,e,18.19909051,,e,s,s,w,p
f,n,9.754442484,f,y,p,f,w,n,c,d,n,v,o,7.286168851,e,w,w,n,10.91535474,,e,k,y,w,p
f,g,8.70885607,x,y,p,f,g,b,c,d,f,y,o,9.117426664,l,h,n,n,20.67356983,b,e,k,k,w,p
f,y,7.880049087,x,f,p,f,h,b,c,d,f,y,o,14.18561191,l,h,n,p,11.90408745,b,e,k,k,w,p
f,g,6.601033829,x,y,p,f,h,b,c,p,f,v,o,11.23738827,l,h,n,b,7.011109841,b,e,k,k,w,p
t,b,1.946109001,f,s,p,f,w,b,c,u,f,v,o,4.244624786,p,h,w,w,20.48330343,b,t,f,f,w,p
t,b,2.691217303,f,s,e,f,w,b,c,w,n,c,t,3.756053432,e,w,w,w,3.958146122,,e,s,s,w,p
t,w,5.13907823,f,s,p,f,w,b,c,u,f,s,o,3.532756507,p,h,w,w,19.05614878,b,t,f,f,w,p
f,g,10.49642165,f,y,p,f,g,b,c,p,f,y,o,3.609150893,l,h,b,n,15.1175983,b,e,k,k,w,p
f,y,3.119954876,x,f,p,f,g,b,c,p,f,v,o,10.26045631,l,h,b,b,4.277551496,b,e,k,k,w,p
f,g,4.908377573,f,y,p,f,h,b,c,p,f,v,o,11.4510045,l,h,n,n,13.01954716,b,e,k,k,w,p
f,y,4.940180823,f,y,p,f,g,b,c,g,f,y,o,6.214925327,l,h,n,b,4.926949063,b,e,k,k,w,p
f,y,3.442287651,f,f,p,f,p,b,c,d,f,v,o,9.416773807,l,h,n,n,17.24124727,b,e,k,k,w,p
t,b,3.014940758,x,s,p,f,h,b,c,u,f,v,o,11.75733211,p,h,w,w,10.97498194,b,t,s,s,w,p
f,g,10.76178884,f,f,p,f,g,b,c,p,f,y,o,5.256958318,l,h,p,p,11.86428914,b,e,k,k,w,p
f,g,4.023141892,x,y,p,f,h,b,c,d,f,y,o,11.06204991,l,h,p,n,16.39674989,b,e,k,k,w,p
f,y,2.650492224,f,f,p,f,p,b,c,g,f,y,o,8.213855428,l,h,b,b,21.92275897,b,e,k,k,w,p
f,y,1.995696954,f,y,p,f,h,b,c,d,f,y,o,13.61692078,l,h,p,p,15.49787792,b,e,k,k,w,p
t,g,7.326575725,f,s,p,f,p,b,c,u,f,s,o,11.52892371,p,h,w,w,16.47428015,b,t,s,f,w,p
t,b,11.53084237,f,s,e,f,w,b,c,w,n,c,t,4.802000403,e,w,w,e,10.61958475,,e,s,s,w,p
t,p,7.472728336,x,s,e,f,w,b,c,w,n,c,t,6.863289187,e,w,e,e,14.04831407,,e,s,s,w,p
t,n,4.553758981,k,s,e,f,e,b,c,w,n,c,t,3.97834762,e,w,w,w,5.073670314,,e,s,s,w,p
t,p,7.598110938,f,y,p,f,g,b,c,g,n,v,t,8.545879746,p,r,w,w,18.55081998,b,e,s,s,w,p
f,g,7.597634112,f,y,p,f,p,b,c,p,f,v,o,4.676525033,l,h,p,p,14.07763696,b,e,k,k,w,p
f,y,2.878907623,x,y,p,f,h,b,c,p,f,v,o,12.4816669,l,h,b,b,23.48499605,b,e,k,k,w,p
f,g,11.24961115,f,f,p,f,g,b,c,g,f,v,o,5.437921971,l,h,b,p,24.28011449,b,e,k,k,w,p
f,g,12.99798767,f,f,p,f,p,b,c,d,f,y,o,12.07691199,l,h,p,p,21.59066716,b,e,k,k,w,p
f,y,6.758652994,x,f,p,f,p,b,c,p,f,y,o,10.69497688,l,h,b,n,23.61713838,b,e,k,k,w,p
f,g,10.97927019,f,f,p,f,p,b,c,d,f,v,o,9.070030311,l,h,n,b,6.099907263,b,e,k,k,w,p
f,g,11.18421555,f,y,p,f,h,b,c,d,f,y,o,5.532779904,l,h,b,p,18.52956171,b,e,k,k,w,p
f,y,7.675871585,f,y,p,f,h,b,c,d,f,v,o,2.865517665,l,h,b,b,21.47347059,b,e,k,k,w,p
f,y,2.839905563,f,f,p,f,p,b,c,g,f,v,o,10.06176719,l,h,b,b,12.48844562,b,e,k,k,w,p
f,y,11.79165725,f,y,p,f,p,b,c,g,f,y,o,12.42888145,l,h,p,n,8.706079184,b,e,k,k,w,p
f,y,6.847066724,x,y,p,f,p,b,c,d,f,v,o,14.79853288,l,h,p,b,25.26632894,b,e,k,k,w,p
f,y,2.096146797,x,y,p,f,h,b,c,p,f,y,o,8.133224847,l,h,b,n,4.352006306,b,e,k,k,w,p
f,g,8.935965394,f,y,p,f,g,b,c,g,f,v,o,2.603099176,l,h,p,n,9.434986563,b,e,k,k,w,p
f,g,8.07313322,f,f,p,f,g,b,c,d,f,y,o,5.925867694,l,h,b,p,9.88965795,b,e,k,k,w,p
f,y,6.684454742,x,y,p,f,g,b,c,p,f,v,o,10.94760381,l,h,n,p,6.640138645,b,e,k,k,w,p
f,y,8.351321274,x,y,p,f,g,b,c,p,f,y,o,9.006823687,l,h,n,n,12.15300617,b,e,k,k,w,p
f,u,10.59394534,f,y,e,f,w,n,c,d,n,y,o,14.01580513,f,h,w,w,8.140181687,,e,s,f,w,p
f,g,2.972509832,f,f,p,f,g,b,c,g,f,v,o,3.323092553,l,h,b,b,23.17205331,b,e,k,k,w,p
f,n,7.257849564,x,y,p,f,b,n,c,l,y,v,o,5.620985157,e,w,w,p,11.23237865,,t,s,s,w,p
f,y,5.735744138,x,y,p,f,p,b,c,g,f,v,o,4.183744363,l,h,p,n,23.30643538,b,e,k,k,w,p
f,y,7.274043746,x,y,p,f,p,b,c,p,f,y,o,14.50606798,l,h,n,n,25.00792526,b,e,k,k,w,p
f,g,10.53277388,x,y,p,f,h,b,c,g,f,v,o,3.588125411,l,h,n,n,3.715469089,b,e,k,k,w,p
f,y,5.196553562,f,f,p,f,g,b,c,d,f,v,o,1.409585737,l,h,b,b,2.873667016,b,e,k,k,w,p
f,y,4.539418065,x,f,p,f,p,b,c,d,f,y,o,7.447813433,l,h,n,p,8.553807549,b,e,k,k,w,p
f,g,2.863304365,x,y,p,f,h,b,c,p,f,v,o,11.49600635,l,h,n,p,22.72286691,b,e,k,k,w,p
t,b,5.485166249,f,s,e,f,e,b,c,w,n,c,t,9.543113266,e,w,w,w,15.39079746,,e,s,s,w,p
f,g,9.521610567,f,f,p,f,h,b,c,p,f,y,o,7.888796696,l,h,p,p,14.37423077,b,e,k,k,w,p
f,y,11.90749054,f,y,p,f,h,b,c,d,f,v,o,2.677583521,l,h,n,p,5.569271188,b,e,k,k,w,p
t,n,11.85153037,x,s,e,f,w,b,c,w,n,c,t,7.674067592,e,w,w,e,9.795001005,,e,s,s,w,p
f,g,4.480259837,f,f,p,f,g,b,c,p,f,y,o,9.94934738,l,h,b,n,22.8677388,b,e,k,k,w,p
f,g,11.33840151,x,y,p,f,g,b,c,d,f,v,o,5.304018047,l,h,p,b,25.04921726,b,e,k,k,w,p
f,n,6.357389908,x,y,p,f,b,n,c,p,f,v,o,10.72682631,e,w,p,p,20.02211462,,t,k,k,w,p
f,y,4.702393845,f,f,p,f,g,b,c,d,f,v,o,2.30291688,l,h,n,n,15.10089822,b,e,k,k,w,p
f,n,12.02969245,x,y,p,f,w,n,c,d,n,v,o,2.478629893,e,w,w,n,20.76613471,,e,k,y,w,p
t,b,4.255764654,b,s,p,f,w,b,c,g,n,v,t,5.155969178,p,r,w,w,2.59227839,b,e,s,s,w,p
f,y,7.071112439,f,f,p,f,p,b,c,d,f,v,o,4.594149599,l,h,n,b,19.43101177,b,e,k,k,w,p
f,g,9.564727003,f,y,p,f,h,b,c,d,f,y,o,12.76927845,l,h,n,b,16.94943471,b,e,k,k,w,p
f,u,6.093062483,f,y,e,f,u,n,c,d,n,y,o,6.934956527,f,h,w,w,8.613186675,,e,s,f,w,p
f,y,11.57106972,x,f,p,f,g,b,c,g,f,v,o,8.506048375,l,h,n,n,19.93832509,b,e,k,k,w,p
f,y,3.798613706,f,y,p,f,g,b,c,g,f,y,o,7.609264204,l,h,b,p,10.82418878,b,e,k,k,w,p
f,y,12.89601396,f,f,p,f,h,b,c,g,f,y,o,5.131231297,l,h,n,p,8.232413717,b,e,k,k,w,p
f,y,13.18400507,x,y,p,f,h,b,c,d,f,y,o,9.687837353,l,h,b,p,4.314987742,b,e,k,k,w,p
t,e,10.60291241,x,y,e,f,w,b,c,w,n,c,t,12.88018091,e,w,e,w,16.17319187,,e,s,s,w,p
f,g,5.185116238,f,f,p,f,g,b,c,g,f,v,o,14.81514042,l,h,p,p,7.768863396,b,e,k,k,w,p
f,y,9.85118033,x,y,p,f,g,b,c,g,f,v,o,14.80400503,l,h,b,n,11.01942436,b,e,k,k,w,p
f,y,2.163758103,x,y,p,f,p,b,c,p,f,v,o,1.878789624,l,h,b,b,6.768852249,b,e,k,k,w,p
f,g,11.53391171,f,y,p,f,g,b,c,p,f,v,o,10.48755685,l,h,b,n,14.11543566,b,e,k,k,w,p
t,b,9.038451892,k,s,e,f,w,b,c,w,n,c,t,13.08095079,e,w,w,e,24.25645166,,e,s,s,w,p
f,y,3.170268104,f,y,p,f,p,b,c,d,f,y,o,7.95122617,l,h,p,b,25.11249124,b,e,k,k,w,p
f,g,12.81464497,x,y,p,f,p,b,c,p,f,v,o,3.261152305,l,h,b,b,21.83217609,b,e,k,k,w,p
f,y,3.498624265,x,f,p,f,h,b,c,d,f,v,o,4.854027597,l,h,n,n,12.4371836,b,e,k,k,w,p
f,y,7.106285907,f,f,p,f,p,b,c,p,f,v,o,11.9198378,l,h,n,p,24.47200369,b,e,k,k,w,p
t,w,9.366672674,f,s,p,f,h,b,c,u,f,v,o,13.88516707,p,h,w,w,12.88070388,b,t,s,f,w,p
f,g,7.452715533,x,s,p,f,p,n,c,d,c,v,o,11.15168097,p,n,w,w,10.10610006,b,e,s,s,w,p
f,y,2.406758359,f,y,p,f,g,b,c,d,f,y,o,1.989774982,l,h,p,b,22.47499268,b,e,k,k,w,p
f,u,1.210552345,f,y,e,f,p,n,c,d,n,v,o,14.14377307,f,h,w,w,24.36110234,,e,s,f,w,p
f,y,10.07102096,x,f,p,f,g,b,c,d,f,y,o,3.368435683,l,h,p,p,12.2033796,b,e,k,k,w,p
f,g,5.108474174,f,y,p,f,g,b,c,d,f,y,o,1.428585878,l,h,n,p,7.675241325,b,e,k,k,w,p
f,y,1.546840455,x,f,p,f,g,b,c,g,f,v,o,1.557490611,l,h,n,p,17.12768309,b,e,k,k,w,p
f,y,8.357583922,x,f,p,f,h,b,c,p,f,v,o,2.195780624,l,h,n,b,18.9393987,b,e,k,k,w,p
t,g,10.34315606,x,s,p,f,p,b,c,u,f,s,o,2.635128752,p,h,w,w,18.38414154,b,t,f,s,w,p
f,g,7.185868676,f,y,p,f,g,b,c,d,f,y,o,7.656470532,l,h,p,n,4.545061374,b,e,k,k,w,p
f,y,8.20885366,f,f,p,f,h,b,c,p,f,y,o,7.935724737,l,h,p,n,10.66101911,b,e,k,k,w,p
f,y,1.898200662,f,f,p,f,g,b,c,d,f,y,o,6.279664463,l,h,b,n,19.16254481,b,e,k,k,w,p
f,g,11.78323832,x,y,p,f,p,b,c,d,f,v,o,14.72105745,l,h,p,b,20.19872612,b,e,k,k,w,p
f,g,2.608732098,x,y,p,f,g,b,c,g,f,v,o,12.06536127,l,h,n,b,16.85693512,b,e,k,k,w,p
f,g,1.756637837,x,y,p,f,h,b,c,d,f,y,o,6.585594101,l,h,n,b,3.515139017,b,e,k,k,w,p
f,g,11.62691622,x,f,p,f,p,b,c,g,f,y,o,6.927949424,l,h,p,p,17.94113154,b,e,k,k,w,p
f,y,11.20732308,x,y,p,f,g,b,c,p,f,y,o,12.85107053,l,h,p,n,8.27461294,b,e,k,k,w,p
f,g,5.506130495,f,f,p,f,h,b,c,g,f,v,o,7.462082268,l,h,n,n,8.034372527,b,e,k,k,w,p
f,y,5.759939693,f,f,p,f,p,b,c,d,f,y,o,6.437611135,l,h,b,n,19.46576285,b,e,k,k,w,p
f,g,10.18289298,x,y,p,f,h,b,c,p,f,y,o,10.94722009,l,h,b,p,2.567587719,b,e,k,k,w,p
f,y,3.561543861,f,f,p,f,g,b,c,p,f,v,o,7.332628943,l,h,p,p,6.804834198,b,e,k,k,w,p
f,n,10.54585743,x,y,p,f,b,n,c,l,s,v,o,9.564885378,e,w,w,w,11.16013772,,t,k,k,w,p
f,y,8.523581207,x,f,p,f,h,b,c,p,f,y,o,6.662338201,l,h,p,b,18.01269299,b,e,k,k,w,p
f,y,11.80094114,x,y,p,f,g,b,c,p,f,v,o,4.438807801,l,h,b,p,24.38161042,b,e,k,k,w,p
t,b,2.492212336,f,s,p,f,w,b,c,g,f,v,o,3.047345185,p,h,w,w,11.09106743,b,t,f,s,w,p
f,g,9.633124284,f,f,p,f,h,b,c,d,f,v,o,10.5254565,l,h,n,p,12.56456444,b,e,k,k,w,p
f,y,9.129624428,f,y,p,f,h,b,c,p,f,y,o,4.645124475,l,h,b,p,3.712227238,b,e,k,k,w,p
f,y,7.740043743,x,f,p,f,h,b,c,p,f,y,o,5.01187904,l,h,n,n,14.59294745,b,e,k,k,w,p
f,g,11.29988873,f,f,p,f,p,b,c,d,f,v,o,4.525191176,l,h,b,n,10.58988222,b,e,k,k,w,p
f,y,10.47621429,x,y,p,f,g,b,c,d,f,y,o,6.538169556,l,h,n,p,12.29456677,b,e,k,k,w,p
f,g,7.395560118,x,y,p,f,p,b,c,d,f,v,o,11.00530488,l,h,b,b,13.4557197,b,e,k,k,w,p
f,e,12.7277685,x,y,p,f,b,n,c,l,y,v,o,12.38934001,e,w,w,w,22.91015145,,t,k,k,w,p
t,b,11.85653872,k,y,e,f,e,b,c,w,n,c,t,14.54603708,e,w,e,w,24.98593912,,e,s,s,w,p
t,b,10.89814997,f,y,e,f,w,b,c,w,n,c,t,8.325398824,e,w,e,w,7.7183128,,e,s,s,w,p
f,g,10.48620296,x,y,p,f,p,b,c,d,f,y,o,2.51077975,l,h,p,p,16.64282795,b,e,k,k,w,p
f,y,1.83386471,f,f,p,f,g,b,c,p,f,y,o,2.771878671,l,h,b,p,24.38255017,b,e,k,k,w,p
f,g,11.54392445,x,y,p,f,h,b,c,g,f,y,o,10.23574683,l,h,n,b,24.32872758,b,e,k,k,w,p
f,g,1.972460056,f,y,p,f,g,b,c,g,f,y,o,10.6480032,l,h,b,p,16.11039185,b,e,k,k,w,p
t,b,2.943738602,x,s,p,f,w,b,c,u,f,s,o,10.34269328,p,h,w,w,3.46079989,b,t,s,f,w,p
f,y,3.213846474,f,y,p,f,h,b,c,p,f,v,o,5.410875704,l,h,b,p,23.51143536,b,e,k,k,w,p
t,w,3.889703188,x,s,p,f,p,b,c,u,f,s,o,9.413963285,p,h,w,w,13.3126435,b,t,f,f,w,p
